price,volume,price_1d_diff,price_1m_diff,volume_1d_diff,volume_1m_diff,price_pct_change,rolling_mean_price_7d,rolling_std_price_7d,rolling_mean_volume_7d,rolling_std_volume_7d,momentum_14d,ema_20d
57.02,2780000.0,-0.04000099999999662,0.7900000000000063,160000.0,-560000.0,-0.07010339870130444,57.12714271428571,0.2815863134257137,2971428.5714285714,216289.0482224289,-0.8899999999999935,57.06862695326022
56.939999,2970000.0,-0.08000100000000288,0.04999999999999716,190000.0,-250000.0,-0.1403034023149785,57.021428285714286,0.14542347358892022,2935714.285714286,187070.14218000747,-0.630001,57.05637667199734
57.240002,3050000.0,0.3000029999999967,-0.18999800000000278,80000.0,-660000.0,0.5268756678411535,57.00857114285714,0.11422748399241044,2948571.4285714286,192044.14175122103,-0.25999800000000306,57.07386479847378
57.380001,3010000.0,0.1399990000000031,-0.5099980000000031,-40000.0,-790000.0,0.24458245127245704,57.07142857142857,0.17506575636520996,2932857.1428571427,179788.23522082728,-0.05999800000000022,57.10302062719056
56.869999,2920000.0,-0.5100020000000001,-1.130001,-90000.0,-900000.0,-0.8888149025999548,57.06142857142857,0.1855120186179899,2898571.4285714286,149602.64830864724,-0.2900009999999966,57.08082809126765
56.25,2860000.0,-0.619999,-1.7200010000000034,-60000.0,-80000.0,-1.090203993145844,56.96571457142857,0.3607339245053597,2887142.8571428573,148964.68101695811,-0.8600009999999969,57.00170160638501
56.099998,2590000.0,-0.15000200000000063,-1.8900039999999976,-270000.0,-590000.0,-0.2666702222222206,56.82857128571429,0.4812641463638251,2882857.1428571427,158083.76320952098,-1.1800009999999972,56.91582507244358
56.119999,2480000.0,0.0200010000000006,-1.7900009999999966,-110000.0,-950000.0,0.035652407688147036,56.69999971428572,0.5384245939194076,2840000.0,219393.1022920709,-1.4700010000000034,56.84003211316324
56.049999,2140000.0,-0.07000000000000028,-1.5200010000000006,-340000.0,-1490000.0,-0.12473271783202122,56.57285685714286,0.5760715216873347,2721428.5714285714,332537.14436278056,-1.630001,56.764790864290546
55.700001,2350000.0,-0.34999799999999937,-1.7999989999999997,210000.0,-1190000.0,-0.6244389049855248,56.35285671428572,0.5728793727457383,2621428.5714285714,322357.388180078,-1.630001,56.66338230578668
55.700001,2490000.0,0.0,-1.739998,140000.0,-1430000.0,0.0,56.11285671428572,0.3952087748488212,2547142.8571428573,274208.8185862529,-1.239998,56.57163170523557
55.610001,2370000.0,-0.09000000000000341,-1.5499989999999997,-120000.0,-1600000.0,-0.161579889379182,55.932857000000006,0.2549313642523576,2468571.4285714286,223713.2518372744,-1.3299980000000033,56.48004782854646
55.099998,2510000.0,-0.5100029999999975,-2.0100029999999975,140000.0,-1350000.0,-0.9171066190054478,55.768571,0.36379600642329596,2418571.4285714286,147922.1159290888,-1.8200000000000003,56.34861451154203
54.720001,2850000.0,-0.3799969999999959,-2.559997999999993,340000.0,-750000.0,-0.6896497528003476,55.57142857142857,0.5019436280278786,2455714.285714286,215395.5387078066,-2.3399999999999963,56.19350846282374
54.18,2840000.0,-0.5400010000000037,-3.4100000000000037,-10000.0,-780000.0,-0.9868439147141195,55.29428585714286,0.6594406468135967,2507142.8571428573,260430.04727527124,-2.8400000000000034,56.00174575207862
54.509998,2720000.0,0.32999800000000334,-3.1700019999999967,-120000.0,-500000.0,0.609077150239945,55.07428571428572,0.6210711779651295,2590000.0,211896.20100415754,-2.430000999999997,55.85967453759494
54.169998,2560000.0,-0.3400000000000034,-3.1600040000000007,-160000.0,-400000.0,-0.6237387864149291,54.85571385714285,0.6332689664064768,2620000.0,185472.36990990257,-3.0700039999999973,55.6987529625859
54.57,3020000.0,0.40000200000000063,-2.369999,460000.0,-100000.0,0.7384198168144618,54.69428514285715,0.5151981047582561,2695714.285714286,227072.46588237872,-2.8100009999999997,55.59125268043486
55.509998,2730000.0,0.9399980000000028,-1.4300009999999972,-290000.0,-430000.0,1.7225545171339673,54.679999,0.4861408917896361,2747142.8571428573,176041.12073739452,-1.360000999999997,55.583514139441064
55.529999,2440000.0,0.020000999999993496,-1.389999000000003,-290000.0,-500000.0,0.03603134700165267,54.74142771428571,0.5682845870758225,2737142.8571428573,192934.72866182172,-0.7200010000000034,55.57841745949429
55.040001,2090000.0,-0.48999799999999993,-2.020000000000003,-350000.0,-530000.0,-0.8824023209508813,54.787142,0.5790426816272197,2628571.4285714286,301906.6396216141,-1.0599970000000027,55.52713970144721
54.720001,2470000.0,-0.3199999999999932,-2.2999989999999997,380000.0,-310000.0,-0.58139533827406,54.864284999999995,0.5173605724331817,2575714.285714286,290909.90259625926,-1.3999979999999965,55.45026934892843
54.889999,2840000.0,0.16999799999999965,-2.049999999999997,370000.0,-130000.0,0.3106688539716851,54.91857085714285,0.4933702164496184,2592857.1428571427,304067.6616431568,-1.1599999999999966,55.3969102680781
55.439999,3000000.0,0.5499999999999972,-1.8000029999999967,160000.0,-50000.0,1.0020040262707974,55.099999571428576,0.39614735474280366,2655714.285714286,339551.52494906506,-0.26000200000000007,55.40101395683257
55.52,2960000.0,0.08000100000000288,-1.860000999999997,-40000.0,-50000.0,0.14430195065480156,55.235713857142855,0.3435521801404703,2647142.8571428573,329429.5213301421,-0.1800009999999972,55.41234596094375
55.84,2700000.0,0.3200000000000003,-1.0299989999999966,-260000.0,-220000.0,0.5763688760807018,55.28285699999999,0.40466884050888197,2642857.1428571427,328365.35981099826,0.2299990000000065,55.45307491704435
56.07,2810000.0,0.22999999999999687,-0.17999999999999972,110000.0,-50000.0,0.41189111747850227,55.36,0.49989979996243666,2695714.285714286,319940.4706533767,0.9700020000000009,55.51182968684965
56.279999,3070000.0,0.20999899999999627,0.1800009999999972,260000.0,480000.0,0.3745300517210559,55.53714257142857,0.5807669104624805,2835714.285714286,204194.11865978045,1.5599979999999931,55.58498866905445
56.66,3160000.0,0.38000100000000003,0.5400009999999966,90000.0,680000.0,0.6751972401420892,55.814285285714284,0.5886670103291067,2934285.714285714,159985.1183555814,2.479999999999997,55.68737070057307
56.610001,2450000.0,-0.04999899999999968,0.5600019999999972,-710000.0,310000.0,-0.08824391104835794,56.05999985714285,0.4891151704889448,2878571.4285714286,244092.09815346522,2.100002999999994,55.77524025289944
56.720001,2710000.0,0.11000000000000654,1.0200000000000031,260000.0,360000.0,0.19431195558539116,56.242857285714294,0.45689978322081576,2837142.8571428573,244657.1945746728,2.550003000000004,55.865217466909016
56.84,3090000.0,0.11999899999999997,1.139999000000003,380000.0,600000.0,0.21156381855493844,56.43142871428571,0.37365022669237935,2855714.285714286,259990.8423295818,2.270000000000003,55.95805389863197
56.810001,2890000.0,-0.02999900000000366,1.2000000000000028,-200000.0,520000.0,-0.05277797325827782,56.570000285714286,0.28775030843185523,2882857.1428571427,250779.7364032527,1.3000029999999967,56.03919171780987
57.009998,2570000.0,0.1999970000000033,1.9100000000000037,-320000.0,60000.0,0.35204540834281595,56.70428571428571,0.22882712127715057,2848571.4285714286,277394.3385284315,1.4799990000000065,56.13164945897084
57.189999,2760000.0,0.1800009999999972,2.469997999999997,190000.0,-90000.0,0.3157358468947713,56.83428571428571,0.20484518080413436,2804285.714285714,260375.18717274675,2.1499980000000036,56.23244465335457
57.75,3560000.0,0.5600009999999997,3.5700000000000003,800000.0,720000.0,0.9791939321418752,56.99,0.38518347576637807,2861428.5714285714,371592.4546878744,3.0299989999999966,56.37697373398747
58.07,3500000.0,0.3200000000000003,3.5600019999999972,-60000.0,780000.0,0.5541125541125513,57.19857128571429,0.5176364154256763,3011428.5714285714,389333.9856485269,3.180000999999997,56.53821433075057
57.790001,2680000.0,-0.27999900000000366,3.620002999999997,-820000.0,120000.0,-0.48217496125366743,57.351428428571424,0.5107000419624859,3007142.8571428573,393349.4750521784,2.3500019999999964,56.65743210877432
57.599998,2780000.0,-0.19000299999999726,3.029997999999999,100000.0,-240000.0,-0.3287817904692458,57.459999571428575,0.46234927995023967,2962857.1428571427,399863.07180144655,2.0799979999999962,56.74720028889105
57.439999,2780000.0,-0.15999899999999911,1.9300009999999972,0.0,50000.0,-0.2777760513116623,57.54999928571429,0.366015341213281,2947142.8571428573,405327.61587447755,1.5999989999999968,56.813181118520475
56.84,2890000.0,-0.5999989999999968,1.3100010000000069,110000.0,450000.0,-1.0445665223636214,57.52571385714286,0.41072547662160114,2992857.1428571427,372411.702542348,0.7700000000000031,56.815735297709004
56.959999,3130000.0,0.11999899999999997,1.9199980000000068,240000.0,1040000.0,0.21111717100632532,57.49285671428572,0.4494337537955921,3045714.285714286,359900.7799777435,0.6800000000000068,56.829474697927196
57.09,3460000.0,0.13000100000000003,2.369999,330000.0,990000.0,0.22823209670350675,57.398571000000004,0.4556838241831812,3031428.5714285714,337363.72910302866,0.4300000000000068,56.854286631457946
57.0,2680000.0,-0.09000000000000341,2.110000999999997,-780000.0,-160000.0,-0.15764582238571023,57.24571385714286,0.36294427553825803,2914285.714285714,285998.6679955841,0.3899990000000031,56.86816409512862
56.490002,2580000.0,-0.5099980000000031,1.0500029999999967,-100000.0,-420000.0,-0.8947333333333418,57.059999714285716,0.37053902179175113,2900000.0,301717.30698344583,-0.2299990000000065,56.83214865749732
55.790001,2850000.0,-0.7000010000000003,0.2700009999999935,270000.0,-110000.0,-1.239159099339382,56.80142871428571,0.5286903396519976,2910000.0,298216.92328461737,-1.0499990000000068,56.73289649964043
55.740002,2670000.0,-0.04999899999999968,-0.09999800000000647,-180000.0,-30000.0,-0.08962000197848541,56.55857199999999,0.5749028650903262,2894285.714285714,308915.15247488377,-1.0699990000000028,56.638335118722296
56.110001,2750000.0,0.36999899999999997,0.04000099999999662,80000.0,-60000.0,0.6637943787658918,56.45428642857143,0.5815160768390967,2874285.714285714,313733.28071561,-0.8999970000000062,56.58801758360589
55.720001,2160000.0,-0.38999999999999346,-0.5599979999999931,-590000.0,-910000.0,-0.6950632561920522,56.27714385714286,0.5905843345307772,2735714.285714286,387507.29639828263,-1.4699979999999968,56.50534933754819
55.830002,2180000.0,0.1100009999999969,-0.8299979999999962,20000.0,-980000.0,0.19741744082164558,56.09714414285714,0.4839319147336716,2552857.1428571427,274208.81858625414,-1.9199979999999996,56.441030543495984
55.439999,2530000.0,-0.3900030000000001,-1.1700019999999967,350000.0,80000.0,-0.6985545155452466,55.874286857142856,0.33520492240284394,2531428.5714285714,268416.8754896217,-2.630001,56.34569420602017
55.220001,2870000.0,-0.2199979999999968,-1.5,340000.0,160000.0,-0.3968217964794629,55.69285814285714,0.2865729218309629,2572857.1428571427,297921.3702592294,-2.569999999999993,56.23848532925634
55.110001,2340000.0,-0.11000000000000654,-1.7299990000000065,-530000.0,-750000.0,-0.19920318364355927,55.59571528571429,0.3551930950410158,2500000.0,280713.3769523472,-2.4899970000000025,56.13101063123193
53.860001,3790000.0,-1.25,-2.950000000000003,1450000.0,900000.0,-2.2681908497878656,55.32714371428572,0.7352939787872446,2660000.0,566980.3053604814,-3.5799980000000033,55.91472399968603
54.009998,3660000.0,0.14999700000000615,-3.0,-130000.0,1090000.0,0.2784942391664824,55.02714328571428,0.7890869105394719,2790000.0,683422.7583763001,-2.8300020000000004,55.73332152352546
54.57,2930000.0,0.5600019999999972,-2.619999,-730000.0,170000.0,1.0368487701110318,54.862857428571424,0.7389122845706492,2900000.0,624553.1736102826,-2.389999000000003,55.62252899747542
54.360001,1970000.0,-0.20999900000000338,-3.389999000000003,-960000.0,-1590000.0,-0.38482499541873105,54.65285728571428,0.617082346132184,2870000.0,668406.0642054906,-2.7299990000000065,55.5022882358111
53.900002,2580000.0,-0.45999899999999627,-4.169998,610000.0,-920000.0,-0.846208593704767,54.43285771428572,0.5617152384001727,2877142.8571428573,664422.412970206,-3.0999979999999994,55.349689546686236
53.060001,3930000.0,-0.8400010000000009,-4.729999999999997,1350000.0,1250000.0,-1.5584433559019173,54.124286285714284,0.644433960193677,3028571.4285714286,774240.0267666572,-3.430000999999997,55.131623970811354
52.939999,3170000.0,-0.1200019999999995,-4.659998999999999,-760000.0,390000.0,-0.22616283026455353,53.814285999999996,0.6123686813581155,3147142.8571428573,712290.0693237016,-2.8500019999999964,54.92289778311503
52.48,3520000.0,-0.4599990000000034,-4.959999000000003,350000.0,740000.0,-0.8689063254421314,53.617143,0.7912167995011912,3108571.4285714286,678169.8059588796,-3.260002,54.690240851389795
52.619999,2850000.0,0.1399990000000031,-4.220001000000003,-670000.0,-40000.0,0.2667663871951387,53.41857171428571,0.8485371097774348,2992857.1428571427,636205.2678634124,-3.490001999999997,54.49307496078124
53.52,3370000.0,0.9000010000000032,-3.4399990000000003,520000.0,240000.0,1.7103782157046554,53.26857171428572,0.6888507288734,3055714.285714286,650534.5787083531,-2.2000010000000003,54.40040115499255
53.360001,2220000.0,-0.15999900000000622,-3.7299990000000065,-1150000.0,-1240000.0,-0.2989517937219799,53.12571457142857,0.5035501043806563,3091428.5714285714,584506.3036851159,-2.4700010000000034,54.301315425945646
52.990002,2270000.0,-0.36999899999999997,-4.009998000000003,50000.0,-410000.0,-0.693401411293082,52.995714571428564,0.37012905986301314,3047142.8571428573,638923.9465881877,-2.4499970000000033,54.176428432998435
53.389999,2650000.0,0.39999700000000615,-3.100002999999994,380000.0,70000.0,0.754853717499393,53.04285714285714,0.39952964786935585,2864285.714285714,515359.32910469885,-1.8300020000000004,54.10153039176049
53.720001,2510000.0,0.33000200000000035,-2.069999999999993,-140000.0,-340000.0,0.6180970334912272,53.154286,0.4688235118259586,2770000.0,510457.3113069,-1.3899999999999935,54.06519425921188
54.029999,2530000.0,0.3099979999999931,-1.7100030000000004,20000.0,-140000.0,0.5770625357955472,53.37571442857143,0.4632801019471412,2628571.4285714286,391255.6100312793,0.16999799999999965,54.06184232976313
54.139999,2030000.0,0.11000000000000654,-1.9700019999999938,-500000.0,-720000.0,0.2035906015841471,53.59285728571429,0.40223100150844193,2511428.5714285714,434297.46224710596,0.13000100000000003,54.06928582216664
54.220001,2350000.0,0.08000200000000035,-1.5,320000.0,190000.0,0.1477687504205516,53.69285742857142,0.463454335350909,2365714.285714286,212905.07609861082,-0.34999899999999684,54.08363964862696
54.150002,1890000.0,-0.06999900000000281,-1.6799999999999997,-460000.0,-290000.0,-0.1291018050700532,53.80571471428572,0.4650752473717136,2318571.4285714286,277334.24908270396,-0.20999899999999627,54.08995987256725
54.57,2220000.0,0.41999799999999965,-0.869999,330000.0,-310000.0,0.7756195466068538,54.03142871428572,0.3785690186847125,2311428.5714285714,279429.69130164676,0.6699979999999996,54.135677979941796
54.860001,2470000.0,0.2900009999999966,-0.36000000000000654,250000.0,-400000.0,0.5314293567894479,54.241429000000004,0.37109884705926016,2285714.285714286,249790.38831632034,1.7999999999999972,54.20466112470924
54.630001,2280000.0,-0.22999999999999687,-0.4799999999999969,-190000.0,-60000.0,-0.4192489898058871,54.371429,0.3128064272923526,2252857.1428571427,229689.23104299267,1.6900019999999998,54.245169684260745
54.349998,2220000.0,-0.28000300000000067,0.48999700000000246,-60000.0,-1570000.0,-0.5125443801474616,54.41714314285714,0.2757847979232312,2208571.4285714286,194544.64538402317,1.8699980000000025,54.255153333378765
54.25,2410000.0,-0.09999799999999937,0.24000199999999694,190000.0,-1250000.0,-0.1839889672121009,54.43285757142856,0.26004579084596585,2262857.1428571427,189359.82376713838,1.630001,54.25466253972364
53.860001,2910000.0,-0.3899990000000031,-0.7099990000000034,500000.0,-20000.0,-0.7188921658986214,54.381429000000004,0.3341869052228235,2342857.1428571427,311325.8895816282,0.3400009999999938,54.217075726416624
53.720001,3090000.0,-0.13999999999999346,-0.6399999999999935,180000.0,1120000.0,-0.2599331552184614,54.320000285714286,0.41384366211122847,2514285.714285714,348561.6704332661,0.36000000000000654,54.16973527628171
52.700001,4420000.0,-1.0200000000000031,-1.2000010000000003,1330000.0,1840000.0,-1.8987341418701842,54.05285757142857,0.717628116322299,2828571.4285714286,772731.7035778274,-0.2900009999999966,54.0297605833025
52.200001,3030000.0,-0.5,-0.8599999999999994,-1390000.0,-900000.0,-0.9487665854123972,53.672857571428565,0.9000682974101901,2908571.4285714286,758274.9846730814,-1.1899980000000028,53.855497765845115
53.049999,3020000.0,0.8499979999999994,0.10999999999999943,-10000.0,-150000.0,1.6283486278094061,53.447143,0.8140369998629537,3014285.714285714,705805.8548651458,-0.6700020000000038,53.77878359766939
53.619999,2900000.0,0.5700000000000003,1.139999000000003,-120000.0,-620000.0,1.0744580786891333,53.342857428571435,0.7204791352205442,3111428.5714285714,619823.323521285,-0.4099999999999966,53.76366125503421
53.41,2490000.0,-0.20999900000000338,0.7900009999999966,-410000.0,-360000.0,-0.39164305094449015,53.22285742857143,0.6048886379228152,3122857.1428571427,605301.9710776563,-0.7299990000000065,53.729979230745236
53.389999,2460000.0,-0.020000999999993496,-0.13000100000000003,-30000.0,-910000.0,-0.03744804343754904,53.15571428571429,0.545553014317635,3058571.4285714286,653641.8124995031,-0.8300020000000004,53.697600161150454
53.939999,2600000.0,0.5499999999999972,0.5799980000000033,140000.0,380000.0,1.0301554791188439,53.18714257142857,0.5881521069883012,2988571.4285714286,675584.4031017139,-0.21000300000000038,53.72068576485041
54.220001,2780000.0,0.2800020000000032,1.2299990000000065,180000.0,510000.0,0.5190990085113034,53.40428542857143,0.6551043028567991,2754285.714285714,241098.67570887564,-0.34999899999999684,53.76823959676942
54.43,2580000.0,0.20999899999999627,1.0400009999999966,-200000.0,-70000.0,0.3873091038858467,53.72285671428572,0.49435911951722716,2690000.0,213775.58326431748,-0.4300009999999972,53.83126439707709
54.900002,3050000.0,0.4700020000000009,1.1800009999999972,470000.0,540000.0,0.8634980709167683,53.987142857142864,0.5642619068542652,2694285.714285714,221649.65921149246,0.2700010000000006,53.9330489306888
55.110001,3540000.0,0.20999899999999627,1.0800020000000004,490000.0,1010000.0,0.38251182577369036,54.20000028571428,0.6732021489391472,2785714.285714286,389266.7098899866,0.7600029999999975,54.045139603956535
55.349998,3450000.0,0.23999700000000246,1.2099989999999963,-90000.0,1420000.0,0.4354871995012388,54.47714285714286,0.6928137144001395,2922857.1428571427,434231.66956954304,1.0999979999999994,54.16941183215115
56.43,4030000.0,1.0800020000000004,2.2099989999999963,580000.0,1680000.0,1.9512231960694848,54.91142871428571,0.8358114691175569,3147142.8571428573,546312.3125622955,2.569999000000003,54.38470594337485
55.869999,2730000.0,-0.5600009999999997,1.7199969999999993,-1300000.0,840000.0,-0.9923817118553946,55.187143,0.7783034544100449,3165714.285714286,526461.6840397087,2.1499979999999965,54.526162424958194
55.59,2660000.0,-0.27999899999999656,1.0200000000000031,-70000.0,440000.0,-0.5011616341714875,55.38285714285714,0.6574368838102503,3148571.4285714286,542814.5346687388,2.889999000000003,54.62748028924789
55.810001,2990000.0,0.22000099999999634,0.9500000000000028,330000.0,520000.0,0.3957564310127726,55.580000142857145,0.5157190999021126,3207142.8571428573,490873.8563594175,3.6099999999999994,54.74010130931953
55.700001,3110000.0,-0.10999999999999943,1.0700000000000003,120000.0,830000.0,-0.1970972908601043,55.694285714285705,0.41959733248909753,3215714.285714286,488189.07344244706,2.6500020000000006,54.831520327479566
55.549999,2450000.0,-0.15000200000000063,1.2000010000000003,-660000.0,230000.0,-0.269303406296173,55.757142571428574,0.34354637380664327,3060000.0,538733.0817142657,1.9299999999999997,54.899946867719606
55.82,2760000.0,0.2700010000000006,1.5700000000000003,310000.0,350000.0,0.48605041379028435,55.824285714285715,0.29290829298262194,2961428.5714285714,518215.8035487059,2.4100000000000037,54.98757097555583
55.93,3090000.0,0.10999999999999943,2.069999000000003,330000.0,180000.0,0.19706198495161864,55.75285714285714,0.1433777279073816,2827142.8571428573,244861.4768744741,2.5400009999999966,55.07732612074099
55.720001,3430000.0,-0.20999899999999627,2.0,340000.0,340000.0,-0.3754675487216086,55.73142885714286,0.1338445295777105,2927142.8571428573,327552.24955796974,1.7800020000000032,55.138533252098995
55.799999,3000000.0,0.07999799999999624,3.0999979999999994,-430000.0,-1420000.0,0.14357142599477069,55.76142871428572,0.11964248927943766,2975714.285714286,305824.41274133744,1.5799979999999962,55.20152998999433
56.130001,3190000.0,0.33000200000000035,3.9299999999999997,190000.0,160000.0,0.5914014442903515,55.807143,0.18472666423417536,3004285.714285714,316536.31402297574,1.7000010000000003,55.289955800471056
56.029999,3860000.0,-0.10000200000000348,2.979999999999997,670000.0,840000.0,-0.17816140783607493,55.854285571428576,0.19466727047293217,3111428.5714285714,454951.59344810626,1.129996999999996,55.3604361051881
55.830002,3630000.0,-0.1999969999999962,2.2100030000000004,-230000.0,730000.0,-0.3569462851498506,55.894286,0.143858270211013,3280000.0,381750.3547259118,0.7200010000000034,55.40515666659876
55.540001,3080000.0,-0.29000100000000373,2.130001,-550000.0,590000.0,-0.5194357686034157,55.85428614285714,0.1970493774317461,3325714.285714286,323875.3434506343,0.19000299999999726,55.41799898406554
55.299999,3090000.0,-0.24000199999999694,1.9099999999999966,10000.0,630000.0,-0.4321245871061419,55.764286000000006,0.28218558061745086,3325714.285714286,323875.3434506343,-1.130001,55.40676089034501
55.389999,3140000.0,0.09000000000000341,1.4500000000000028,50000.0,540000.0,0.16274864670431377,55.71714285714285,0.3163185306947293,3284285.714285714,326846.4034200129,-0.4799999999999969,55.405164519835964
55.310001,3290000.0,-0.07999800000000334,1.0899999999999963,150000.0,510000.0,-0.1444267944471389,55.647143142857146,0.3475974943794266,3325714.285714286,302261.3186663702,-0.27999900000000366,55.39610132747063
55.470001,3360000.0,0.1600000000000037,1.0400010000000037,70000.0,780000.0,0.28927860623253476,55.55285742857143,0.2771711762719491,3350000.0,296310.6478006305,-0.3399999999999963,55.40313939152105
56.02,3660000.0,0.5499989999999997,1.1199980000000025,300000.0,610000.0,0.991525130854054,55.551429,0.2743133809271634,3321428.5714285714,243955.49945494923,0.3199990000000028,55.4618880209
56.150002,3540000.0,0.1300019999999975,1.0400010000000037,-120000.0,0.0,0.23206354873259727,55.597143285714296,0.3458191083754728,3308571.4285714286,226747.18457858116,0.600003000000001,55.527422685576184
56.650002,4460000.0,0.5,1.3000040000000013,920000.0,1010000.0,0.8904719184159582,55.755714857142856,0.5238919676929741,3505714.285714286,467256.43005592504,0.8300020000000004,55.63433500123559
56.849998,3020000.0,0.19999599999999873,0.41999799999999965,-1440000.0,-1010000.0,0.35303793987508936,55.97714328571429,0.618242343841553,3495714.285714286,478255.75943067024,0.9199979999999996,55.750112429689345
56.880001,3500000.0,0.030003000000000668,1.010002,480000.0,770000.0,0.0527757274503271,56.190000714285716,0.6385657392449232,3547142.8571428573,452279.9385968615,1.1599999999999966,55.857720864957024
56.84,3880000.0,-0.04000099999999662,1.25,380000.0,1220000.0,-0.07032524489581915,56.408572,0.5416460938256314,3631428.5714285714,451347.1897711643,1.0400010000000037,55.95127125877064
56.68,3660000.0,-0.1600000000000037,0.869999,-220000.0,670000.0,-0.28149190710767824,56.581429,0.3521088339655923,3674285.714285714,435233.92724903126,0.5499989999999997,56.02067399603058
57.200001,3770000.0,0.5200010000000006,1.5,110000.0,660000.0,0.9174329569513029,56.75000057142857,0.3194782100095989,3690000.0,436615.77311565104,1.1700020000000038,56.132990853551476
57.130001,3630000.0,-0.07000000000000028,1.5800020000000004,-140000.0,1180000.0,-0.12237762023815657,56.89000042857143,0.2080065223431824,3702857.1428571427,432770.69700999977,1.2999989999999997,56.22794420083229
57.09,3340000.0,-0.04000099999999662,1.2700000000000031,-290000.0,580000.0,-0.07001750271279361,56.95285728571429,0.1890079237534923,3542857.1428571427,289523.4179195997,1.5499990000000068,56.31004475313398
57.549999,4060000.0,0.45999899999999627,1.619999,720000.0,970000.0,0.8057435627955689,57.052857428571436,0.2858735051650378,3691428.5714285714,238916.20368027926,2.25,56.42813563378789
57.389999,3820000.0,-0.1599999999999966,1.6699979999999996,-240000.0,390000.0,-0.27801911864497875,57.12571428571429,0.299157207442813,3737142.8571428573,226474.00775921842,2.0,56.51974166866523
57.439999,3580000.0,0.04999999999999716,1.6400000000000006,-240000.0,580000.0,0.08712319371184662,57.21142842857143,0.28944891234963116,3694285.714285714,223297.79390300566,2.1299980000000005,56.60738522403045
57.52,3270000.0,0.08000100000000288,1.389999000000003,-310000.0,80000.0,0.13927750938853567,57.33142842857143,0.1891579045676235,3638571.4285714286,275767.3277378251,2.0499989999999997,56.694300916979934
57.779999,3620000.0,0.25999899999999343,1.75,350000.0,-240000.0,0.4520149513212779,57.41428528571429,0.24171948421821488,3617142.8571428573,269611.71374871174,1.7599989999999934,56.79770073441041
58.049999,4340000.0,0.2700000000000031,2.2199969999999993,720000.0,710000.0,0.46728972771357125,57.54571357142857,0.30358152823988993,3718571.4285714286,384379.52475081774,1.899996999999999,56.916967235895136
58.110001,5300000.0,0.060001999999997224,2.5700000000000003,960000.0,2220000.0,0.1033626202129545,57.691427999999995,0.29299802210177234,3998571.4285714286,670234.5005401791,1.4599989999999963,57.03058949914322
57.57,2770000.0,-0.5400009999999966,2.2700010000000006,-2530000.0,-320000.0,-0.9292737750942304,57.69428528571428,0.2914825593137997,3814285.714285714,812729.0885827952,0.7200020000000009,57.08196192779624
58.360001,3840000.0,0.7900009999999966,2.970001999999994,1070000.0,700000.0,1.3722442244224364,57.832857,0.3478373477353816,3817142.8571428573,812787.6780093674,1.4799999999999969,57.20367993467279
58.57,4130000.0,0.20999900000000338,3.2599990000000005,290000.0,840000.0,0.35983378410155975,57.99428571428571,0.394244574807562,3895714.285714286,812626.5469217442,1.7299999999999969,57.33380565518014
58.400002,3620000.0,-0.16999799999999965,2.930000999999997,-510000.0,260000.0,-0.2902475670138238,58.12000028571429,0.3562776071229105,3945714.285714286,777728.6832578311,1.720002000000001,57.4353481642106
58.810001,4210000.0,0.4099989999999991,2.7900009999999966,590000.0,550000.0,0.7020530581488771,58.26714342857143,0.4021908295038286,4030000.0,768461.6667950277,1.6099999999999994,57.56626748190483
58.970001,4840000.0,0.1600000000000037,2.819999000000003,630000.0,1300000.0,0.2720625697659962,58.39857228571429,0.46484532041095444,4101428.5714285714,823355.5038465144,1.8400000000000034,57.69995638839009
59.139999,4370000.0,0.16999799999999965,2.4899970000000025,-470000.0,-90000.0,0.28827878093473647,58.54571485714286,0.5182294637962719,3968571.4285714286,655678.4926428058,2.0499989999999997,57.83710330378151
59.32,4270000.0,0.1800009999999972,2.470002000000001,-100000.0,1250000.0,0.30436422564024124,58.79571485714286,0.3699929420227299,4182857.1428571427,389945.0510741329,1.7700010000000006,57.97833156056422
59.599998,4520000.0,0.2799979999999991,2.7199969999999993,250000.0,1020000.0,0.47201281186783905,58.972857285714284,0.4200669374152657,4280000.0,374699.87990399654,2.2099989999999963,58.13277598336763
59.580002,4510000.0,-0.019995999999999015,2.740001999999997,-10000.0,630000.0,-0.03355033669631968,59.11714328571429,0.4319218591205409,4334285.714285715,376866.78207112284,2.140003,58.27060703257071
59.639999,3830000.0,0.05999700000000274,2.9599990000000034,-680000.0,170000.0,0.10069989591474648,59.294285714285714,0.33135312196133343,4364285.714285715,313573.8691738272,2.119999,58.40102531518303
59.68,4390000.0,0.04000099999999662,2.4799989999999994,560000.0,620000.0,0.06707075900520554,59.418571285714286,0.27835374719270484,4390000.0,306104.55730040045,1.9000010000000032,58.52283242802274
59.77,4740000.0,0.09000000000000341,2.639999000000003,350000.0,1110000.0,0.1508042895442374,59.53285685714286,0.22201477000375527,4375714.285714285,283069.9055509874,1.7200010000000034,58.64161029202057
59.959999,3270000.0,0.18999900000000025,2.869999,-1470000.0,-70000.0,0.3178835536222113,59.64999971428572,0.1948500791325068,4218571.428571428,505055.39535878564,1.8499980000000065,58.76717112135194
60.290001,4450000.0,0.33000199999999325,2.740001999999997,1180000.0,390000.0,0.5503702560101686,59.78857128571428,0.2562832389687418,4244285.714285715,512635.58020811045,2.7200009999999963,58.912202538366046
